"Date:December 04, 1936","Location:Near Grenoble, France",Aboard:6   (passengers:3  crew:3),Fatalities:6   (passengers:3  crew:3),"Summary:Crashed into the French Alps  in high winds. The plane was named ""Rudolf Windisch."""
"Date:December 06, 1936","Location:Near Moscow, Russia",Aboard:14   (passengers:11  crew:3),Fatalities:9   (passengers:7  crew:2),Summary:Crashed short of the runway while attempting to land.
"Date:December 07, 1936","Location:Off Dakar, French West Africa",Aboard:5   (passengers:1  crew:4),Fatalities:5   (passengers:1  crew:4),"Summary: The last message from the aviator was ""we have switched off the rear engine."" The plane and crew of four were never found. Aviator Jean Mermoz killed."
"Date:December 09, 1936","Location:Croydon, England",Aboard:17   (passengers:13  crew:4),Fatalities:15   (passengers:12  crew:3),Summary:The aircraft crashed into houses while attempting to take off in heavy fog. A stewardess and the radio operator survived. Aircraft designer Juan de la Cierva killed. Pilot error. Piilot did not maintain directional control of the aircraft and abort the takeoff
"Date:December 15, 1936","Location:Near Salt Lake City, Utah",Aboard:7   (passengers:4  crew:3),Fatalities:7   (passengers:4  crew:3),Summary:Crashed into Lone Peak while attempting to land at Salt Lake. Inability of the pilots to identify the south leg of the Salt Lake radio range due to a local static condition which rendered both range receivers in the airplane inoperative.
"Date:December 18, 1936","Location:Kellogg, Idaho",Aboard:2   (passengers:0  crew:2),Fatalities:2   (passengers:0  crew:2),"Summary:The mail plane crashed into Early Creek Ridge, 15 miles south of Kellogg, in a blizzard. Pilot error in not following the radio range course upon leaving Missoula and failing to ascent to a safe altitude over the course pursued from Elk River."
"Date:December 19, 1936","Location:Near Milford, Pennsylvania",Aboard:11   (passengers:8  crew:3),Fatalities:0   (passengers:0  crew:0),"Summary:Crashed into trees in poor weather while attempting to land at Newark. Error on the part of the pilot for attempting to get down under the overcast without first definitely proving his position.  Improper dispatching for clearing the flight into an area of predicted bad weather, particularly when the area cleared through did not permit a safe return, and static conditions encountered which rendered reception of the radio range signals over the airplane's range receivers unintelligible."
"Date:December 23, 1936","Location:Near Dallas, Texas",Aboard:6   (passengers:4  crew:2),Fatalities:6   (passengers:4  crew:2),Summary:After an attempted go-around the right engine failed and the plane crashed and burst into flames into a corn field..
"Date:December 26, 1936","Location:Nanking, China",Aboard:?   (passengers:?  crew:?),Fatalities:?   (passengers:?  crew:?),Summary:?
"Date:December 27, 1936","Location:Newhall, California",Aboard:12   (passengers:10  crew:2),Fatalities:12   (passengers:10  crew:2),"Summary:While on approach to Burbank Airport, the airliner crashed into Rice Canyon, just south of Newhall.  It was raining with poor visibility. The aircraft flew into a hill loosing its wings, continued without wings across Rice Canyon and struck against a rocky wall of a bluff and dropped over a hundred feet to the bottom of the canyon.  Error on the part of the pilot in attempting to fly through the Newhall pass at an altitude lower than the surrounding mountains without first determining by radio, the existing weather."
"Date:January 11, 1937","Location:Near Playa V icente, Veracruz, Mexico",Aboard:9   (passengers:6  crew:3),Fatalities:9   (passengers:6  crew:3),"Summary:After starting a descent, the aircraft crashed into Playa Vincente in adverse weather."
"Date:January 12, 1937","Location:Near Newhall, California",Aboard:13   (passengers:11  crew:2),Fatalities:5   (passengers:4  crew:1),"Summary:The aircraft crashed into Pinetos Peak, 4 miles southeast of Newhall while attempting to land at Burbank Airport in fog and rain. The pilot descended to a dangerously low altitude without positive knowledge of his position. African explorer, Martin Johnson, 52, killed. Johnson suffered a fractured skull in the crash and died the next day in a hospital."
"Date:January 26, 1937","Location:Oran, Algeria",Aboard:12   (passengers:8  crew:4),Fatalities:12   (passengers:8  crew:4),Summary:While attempting to land the aircraft went out of control and crashed.
"Date:February 09, 1937","Location:Off San Francisco, California",Aboard:11   (passengers:9  crew:2),Fatalities:11   (passengers:9  crew:2),"Summary:The aircraft crashed into San Francisco Bay, approximately 2 miles offshore, while on approach. The accidental jamming of the elevator controls as the result of the co-pilot's microphone being inadvertently dropped and lodged between the elevator control column and the seat rail in such a way that the crew was unable to prevent rapid descent of the airplane. First accident involving a DC-3."
"Date:February 19, 1937","Location:McPherson Ranges, Queensland, Australia",Aboard:7   (passengers:5  crew:2),Fatalities:5   (passengers:3  crew:2),Summary:Flying low to maintain visual contact with the ground the plane ran into downdrafts that exceeded its ability to climb. The plane crashed and burned.
"Date:March 12, 1937","Location:Bathurst, Gambia",Aboard:4   (passengers:0  crew:4),Fatalities:4   (passengers:0  crew:4),"Summary:The German mail plane crashed into a swamp. The plane was named 'Rostock."""
"Date:March 24, 1937","Location:Near Ouroux, France",Aboard:6   (passengers:1  crew:5),Fatalities:5   (passengers:1  crew:4),Summary:Crashed into trees on a mountainside in a snowstorm.
"Date:March 25, 1937","Location:Clifton, Pennsylvania",Aboard:13   (passengers:10  crew:3),Fatalities:13   (passengers:10  crew:3),Summary:While attempting to land the aircraft banked left and crashed short of the runway. Heavy icing which rendered the plane uncontrollable.
"Date:March 26, 1937","Location:Wetnum, Germany",Aboard:6   (passengers:4  crew:2),Fatalities:0   (passengers:0  crew:0),Summary:Engine failure led to a crash landing in a field.
"Date:May 06, 1937","Location:Lakehurst, New Jersey",Aboard:97   (passengers:36  crew:61),Fatalities:35   (passengers:13  crew:22),"Summary:The airship Hindenburg caught fire and burned while being moored at Lakehurst, New Jersey.  Possible causes were static discharge which ignited leaking hydrogen or sabotage. It has been theorized that a sudden turn just before landing caused a steel cable to snap which punctured one of the hydrogen airbags. Thereafter, when mooring ropes were dropped to the ground, the cage was discharged setting up a static discharge between the Hindenburg's outer skin and frame causing the hydrogen to ignite."
"Date:May 20, 1937","Location:Stuttgart, Germany",Aboard:4   (passengers:2  crew:2),Fatalities:4   (passengers:2  crew:2),Summary:Stalled and crashed on takeoff.
"Date:June 02, 1937",Location:Desertores Island Regi�n de Los Lagos,Aboard:9   (passengers:5  crew:4),Fatalities:9   (passengers:5  crew:4),Summary:En route while cruising off the Chilo� Islands. The aircraft disappeared and crashed into the sea. Some debris were found few days later on the shores of the Desertores Island. No trace of the occupants was found.
"Date:June 20, 1937",Location:?,Aboard:6   (passengers:5  crew:1),Fatalities:6   (passengers:5  crew:1),Summary:Hit trees and crashed in an isolated area located in the Cerro Las Vueltas. Wreckage found in 1941.
"Date:July 02, 1937","Location:Off Lae, New Guinea",Aboard:2   (passengers:0  crew:2),Fatalities:2   (passengers:0  crew:2),"Summary:The plane disappeared while en route from  Lae to Howland Island. The aircraft had to be flown higher than expected due to storms which used extra fuel.  In addition, strong head winds were encountered.  The aircraft most likely ran out of fuel and ditched into the ocean 50 to 100 miles northwest of Howland Island. Amelia Earhart, 40, and navigator Fred Noonan, killed."
"Date:July 28, 1937","Location:Hal, Belgium",Aboard:15   (passengers:10  crew:5),Fatalities:15   (passengers:10  crew:5),Summary:The aircraft crashed  into a potato field after possibly being struck by lightning and after an in-flight fire.
"Date:August 02, 1937","Location:Wadi Halfa, Sudan",Aboard:9   (passengers:5  crew:4),Fatalities:9   (passengers:5  crew:4),"Summary:Crashed into a building on takeoff. The accident happened after the crew abandoned the approach and attempt an overshoot maneuver,"
"Date:August 02, 1937","Location:Off Cristobal, Panama",Aboard:14   (passengers:11  crew:3),Fatalities:14   (passengers:11  crew:3),Summary:The flying boat plunged into the ocean 20 miles off of Cristobal. The plane probably struck the water at high speed and was destroyed by an immediate explosion and fire.
"Date:August 06, 1937","Location: Bistrita, Romania",Aboard:5   (passengers:2  crew:3),Fatalities:5   (passengers:2  crew:3),"Summary:While en route, the plane caught fire and crashed. A passenger lit a cigarette in the rear toilet and ignited accumulated vapors."
"Date:August 08, 1937","Location:Chilang Point, Bias Bay, China",Aboard:11   (passengers:8  crew:3),Fatalities:3   (passengers:0  crew:3),Summary:Forced to ditch into the sea due to bad weather. One wing broke off due to high waves and 8 passengers hung on to the remaining wing until rescued. The aircraft was named Chekiang.
"Date:August 10, 1937","Location:Daytona Beach, Florida",Aboard:9   (passengers:7  crew:2),Fatalities:4   (passengers:2  crew:2),Summary:The plane struck a power pole while taking off from Daytona and crashed to the ground 600 feet from the first point of impact. The absence of reasonable notice to those operating and navigating the aircraft that an object had been erected which constituted a hazard to the aircraft taking off.
"Date:August 23, 1937","Location:San Luis, Argentina",Aboard:3   (passengers:0  crew:3),Fatalities:3   (passengers:0  crew:3),Summary:The cargo plane crashed and burned in a field while en route after entering dense fog.
"Date:August 27, 1937","Location:Wau, Papua New Guinea",Aboard:1   (passengers:0  crew:1),Fatalities:1   (passengers:0  crew:1),"Summary:After taking off in foggy condition, the cargo plane lost altitude and crashed into a house."
"Date:October 01, 1937","Location:Phaleron Bay, Greece",Aboard:14   (passengers:9  crew:5),Fatalities:2   (passengers:2  crew:0),Summary:Crashed as it landed in Phaleron Bay. Two passengers drowned. Poor visibility was blamed for the accident.
"Date:October 06, 1937","Location:Palembang, Netherlands Indies",Aboard:11   (passengers:7  crew:4),Fatalities:4   (passengers:1  crew:3),"Summary:While in initial climb, the left engine failed. The crew decided to return for a safe landing but the aircraft hit  tree tops, stalled and crashed. Bronislaw Hubermann, celibrated Polish violinist was sightly injured. The aircraft was named ""Specht""."
"Date:October 17, 1937","Location:Haydens Peak, Wyoming",Aboard:19   (passengers:16  crew:3),Fatalities:19   (passengers:16  crew:3),"Summary:The plane crashed into the side of a mountain (Humpy Ridge)  in level flight at 10,000 ft. under adverse weather conditions. Static conditions encountered in the last portion of the flight which rendered the reception of radio range signals unintelligible. The continuation of the flight into mountainous country at an altitude below of higher mountains without the aid of ground visibility or radio signals to definitely identify position. A change in the weather caused by the approach of an unpredicted cold front."
